frame,time,word
712,23.75709042375709,began
713,23.790457123790457,eleven
714,23.823823823823826,eleven
715,23.85719052385719,eleven
716,23.890557223890557,eleven
717,23.923923923923926,eleven
718,23.95729062395729,eleven
719,23.990657323990657,eleven
720,24.024024024024026,eleven
721,24.05739072405739,eleven
722,24.090757424090757,eleven
723,24.124124124124126,eleven
724,24.15749082415749,eleven
725,24.190857524190857,weeks
726,24.224224224224226,weeks
727,24.257590924257592,weeks
728,24.290957624290957,weeks
729,24.324324324324326,weeks
730,24.357691024357692,weeks
731,24.391057724391057,weeks
732,24.424424424424426,weeks
733,24.457791124457792,ago
734,24.491157824491157,ago
735,24.524524524524526,ago
736,24.557891224557892,ago
737,24.591257924591257,ago
738,24.624624624624627,ago
739,24.657991324657992,ago
740,24.691358024691358,ago
741,24.724724724724727,in
742,24.758091424758092,in
743,24.791458124791458,in
744,24.824824824824827,ten
745,24.858191524858192,ten
746,24.891558224891558,ten
747,24.924924924924927,ten
748,24.958291624958292,ten
749,24.991658324991658,ten
750,25.025025025025027,ten
751,25.058391725058392,ten
752,25.091758425091758,different
753,25.125125125125127,different
754,25.158491825158492,different
755,25.191858525191858,different
756,25.225225225225227,different
757,25.258591925258592,different
758,25.291958625291958,different
759,25.325325325325327,cities
760,25.358692025358692,cities
761,25.392058725392058,cities
762,25.425425425425427,cities
763,25.458792125458793,cities
764,25.492158825492158,cities
765,25.525525525525527,cities
766,25.558892225558893,cities
767,25.592258925592258,cities
768,25.625625625625627,None
769,25.658992325658993,None
770,25.69235902569236,None
771,25.725725725725727,None
772,25.759092425759093,None
773,25.792459125792462,None
774,25.825825825825827,None
775,25.859192525859193,None
776,25.892559225892562,None
777,25.925925925925927,None
778,25.959292625959293,None
779,25.992659325992662,None
780,26.026026026026027,None
781,26.059392726059393,None
782,26.092759426092762,None
783,26.126126126126128,None
784,26.159492826159493,None
785,26.192859526192862,None
786,26.226226226226228,None
787,26.259592926259593,over
788,26.292959626292962,over
789,26.326326326326328,over
790,26.359693026359693,over
791,26.393059726393062,over
792,26.426426426426428,over
793,26.459793126459793,over
794,26.493159826493162,nine
795,26.526526526526528,nine
796,26.559893226559893,nine
797,26.593259926593262,nine
798,26.626626626626628,nine
799,26.659993326659993,nine
800,26.693360026693362,nine
801,26.726726726726728,nine
802,26.760093426760093,nine
803,26.793460126793462,hundred
804,26.826826826826828,hundred
805,26.860193526860193,hundred
806,26.893560226893563,hundred
807,26.926926926926928,hundred
808,26.960293626960294,hundred
809,26.993660326993663,hundred
810,27.027027027027028,hundred
811,27.060393727060394,people
812,27.093760427093763,people
813,27.127127127127128,people
814,27.160493827160494,people
815,27.193860527193863,people
816,27.227227227227228,people
817,27.260593927260594,people
818,27.293960627293963,people
819,27.32732732732733,have
820,27.360694027360694,have
821,27.394060727394063,have
822,27.42742742742743,been
823,27.460794127460794,been
824,27.494160827494163,been
825,27.52752752752753,None
826,27.560894227560894,None
827,27.594260927594263,None
828,27.62762762762763,killed
829,27.660994327660994,killed
830,27.694361027694363,killed
831,27.72772772772773,killed
832,27.761094427761094,killed
833,27.794461127794463,thus
834,27.82782782782783,thus
835,27.861194527861194,thus
836,27.894561227894563,thus
837,27.92792792792793,thus
838,27.961294627961294,thus
839,27.994661327994663,far
840,28.02802802802803,far
841,28.061394728061394,far
842,28.094761428094763,far
843,28.12812812812813,far
844,28.161494828161494,None
845,28.194861528194863,None
846,28.22822822822823,None
847,28.261594928261594,None
848,28.294961628294963,None
849,28.32832832832833,None
850,28.361695028361694,None
851,28.395061728395063,None
852,28.42842842842843,None
853,28.461795128461794,None
854,28.495161828495164,None
855,28.52852852852853,None
856,28.561895228561895,None
857,28.595261928595264,None
858,28.62862862862863,and
859,28.661995328661998,and
860,28.695362028695364,and
861,28.72872872872873,and
862,28.7620954287621,while
863,28.795462128795464,while
864,28.82882882882883,while
865,28.8621955288622,while
866,28.895562228895564,no
867,28.92892892892893,no
868,28.9622956289623,no
869,28.995662328995664,no
870,29.02902902902903,no
871,29.0623957290624,one
872,29.095762429095764,one
873,29.12912912912913,one
874,29.1624958291625,is
875,29.195862529195864,is
876,29.22922922922923,is
877,29.2625959292626,None
878,29.295962629295964,None
879,29.32932932932933,None
880,29.3626960293627,claiming
881,29.396062729396064,claiming
882,29.42942942942943,claiming
883,29.4627961294628,claiming
884,29.496162829496164,claiming
885,29.52952952952953,claiming
886,29.5628962295629,claiming
887,29.596262929596264,claiming
888,29.62962962962963,responsibility
889,29.662996329663,responsibility
890,29.696363029696364,responsibility
891,29.72972972972973,responsibility
892,29.7630964297631,responsibility
893,29.796463129796464,responsibility
894,29.82982982982983,responsibility
895,29.8631965298632,responsibility
896,29.896563229896564,responsibility
897,29.92992992992993,responsibility
898,29.9632966299633,responsibility
899,29.996663329996665,responsibility
900,30.03003003003003,responsibility
901,30.0633967300634,responsibility
902,30.096763430096765,responsibility
903,30.13013013013013,responsibility
904,30.1634968301635,responsibility
905,30.196863530196865,responsibility
906,30.23023023023023,responsibility
907,30.2635969302636,responsibility
908,30.296963630296965,responsibility
909,30.33033033033033,responsibility
910,30.3636970303637,responsibility
911,30.397063730397065,responsibility
912,30.43043043043043,responsibility
913,30.4637971304638,responsibility
914,30.497163830497165,responsibility
915,30.53053053053053,responsibility
916,30.5638972305639,responsibility
917,30.597263930597265,for
918,30.63063063063063,this
919,30.663997330664,this
920,30.697364030697365,this
921,30.73073073073073,this
922,30.7640974307641,None
923,30.797464130797465,None
924,30.83083083083083,None
925,30.8641975308642,None
926,30.897564230897565,wave
927,30.93093093093093,wave
928,30.9642976309643,wave
929,30.997664330997665,wave
930,31.03103103103103,wave
931,31.0643977310644,of
932,31.097764431097765,of
933,31.13113113113113,of
934,31.1644978311645,of
935,31.197864531197865,of
936,31.23123123123123,death
937,31.2645979312646,death
938,31.297964631297965,death
939,31.33133133133133,death
940,31.3646980313647,death
941,31.398064731398065,death
942,31.43143143143143,death
943,31.4647981314648,None
944,31.498164831498165,None
945,31.53153153153153,None
946,31.5648982315649,None
947,31.598264931598266,None
948,31.631631631631635,None
949,31.664998331665,None
950,31.698365031698366,None
951,31.731731731731735,None
952,31.7650984317651,None
953,31.798465131798466,None
954,31.831831831831835,None
955,31.8651985318652,None
956,31.898565231898566,None
957,31.931931931931935,evidence
958,31.9652986319653,evidence
959,31.998665331998666,evidence
960,32.032032032032035,evidence
961,32.0653987320654,evidence
962,32.098765432098766,evidence
963,32.132132132132135,evidence
964,32.1654988321655,evidence
965,32.198865532198866,evidence
966,32.232232232232235,evidence
967,32.2655989322656,evidence
968,32.298965632298966,points
969,32.332332332332335,points
970,32.3656990323657,points
971,32.399065732399066,points
972,32.432432432432435,points
973,32.4657991324658,points
974,32.499165832499166,points
975,32.532532532532535,points
976,32.5658992325659,points
977,32.599265932599266,None
978,32.632632632632635,None
979,32.665999332666,None
980,32.699366032699366,to
981,32.732732732732735,to
982,32.7660994327661,to
983,32.799466132799466,islamic
984,32.832832832832835,islamic
985,32.8661995328662,islamic
986,32.899566232899566,islamic
987,32.932932932932935,islamic
988,32.9662996329663,islamic
989,32.99966633299967,islamic
990,33.033033033033036,islamic
991,33.0663997330664,islamic
992,33.09976643309977,islamic
993,33.133133133133136,islamic
994,33.166499833166505,militants
995,33.19986653319987,militants
996,33.233233233233236,militants
997,33.266599933266605,militants
998,33.29996663329997,militants
999,33.333333333333336,militants
1000,33.366700033366705,militants
1001,33.40006673340007,militants
1002,33.433433433433436,militants
1003,33.466800133466805,militants
1004,33.50016683350017,militants
1005,33.533533533533536,militants
1006,33.566900233566905,militants
1007,33.60026693360027,militants
1008,33.633633633633636,militants
1009,33.667000333667005,None
1010,33.70036703370037,None
1011,33.733733733733736,None
1012,33.767100433767105,None
1013,33.80046713380047,None
1014,33.833833833833836,None
1015,33.867200533867205,None
1016,33.90056723390057,None
1017,33.933933933933936,None
1018,33.967300633967305,None
1019,34.00066733400067,None
1020,34.034034034034036,None
1021,34.067400734067405,None
1022,34.10076743410077,None
1023,34.134134134134136,None
1024,34.167500834167505,None
1025,34.20086753420087,None
1026,34.234234234234236,None
1027,34.267600934267605,None
1028,34.30096763430097,None
1029,34.334334334334336,None
1030,34.367701034367705,None
1031,34.40106773440107,None
1032,34.434434434434436,None
1033,34.467801134467805,None
1034,34.50116783450117,None
1035,34.53453453453454,None
1036,34.567901234567906,None
1037,34.60126793460127,None
1038,34.63463463463464,here
1039,34.668001334668006,here
1040,34.70136803470137,here
1041,34.73473473473474,in
1042,34.768101434768106,in
1043,34.80146813480147,los
1044,34.83483483483484,los
1045,34.868201534868206,los
1046,34.90156823490157,los
1047,34.93493493493494,los
1048,34.968301634968306,los
1049,35.00166833500167,los
1050,35.03503503503504,angeles
1051,35.068401735068406,angeles
1052,35.10176843510177,angeles
1053,35.13513513513514,angeles
1054,35.168501835168506,angeles
1055,35.20186853520187,angeles
1056,35.23523523523524,angeles
1057,35.268601935268606,angeles
1058,35.30196863530197,angeles
1059,35.33533533533534,angeles
1060,35.368702035368706,angeles
1061,35.40206873540207,angeles
1062,35.43543543543544,angeles
1063,35.468802135468806,angeles
1064,35.50216883550217,the
1065,35.53553553553554,mood
1066,35.568902235568906,mood
1067,35.60226893560227,mood
1068,35.63563563563564,mood
1069,35.669002335669006,mood
1070,35.70236903570237,mood
1071,35.73573573573574,mood
1072,35.769102435769106,mood
1073,35.80246913580247,can
1074,35.83583583583584,can
1075,35.869202535869206,only
1076,35.90256923590257,only
1077,35.93593593593594,only
1078,35.969302635969306,only
1079,36.00266933600267,only
1080,36.03603603603604,only
1081,36.06940273606941,be
1082,36.10276943610277,be
1083,36.13613613613614,described
1084,36.16950283616951,described
1085,36.20286953620287,described
1086,36.23623623623624,described
1087,36.26960293626961,described
1088,36.30296963630297,described
1089,36.33633633633634,described
1090,36.36970303636971,described
1091,36.40306973640307,described
1092,36.43643643643644,described
1093,36.46980313646981,described
1094,36.50316983650317,described
1095,36.53653653653654,described
1096,36.56990323656991,described
1097,36.60326993660327,described
1098,36.63663663663664,as
1099,36.67000333667001,as
1100,36.70337003670337,as
1101,36.73673673673674,tense
1102,36.77010343677011,tense
1103,36.80347013680347,tense
1104,36.83683683683684,tense
1105,36.87020353687021,tense
